label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/04/05 22:25:26:7040,0.14,1.61,9.78,,,
OTHER,2018/04/05 22:25:26:7260,-0.02,1.41,10.11,0.01,0.01,0.01
OTHER,2018/04/05 22:25:26:7340,-0.02,1.16,10.05,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:7440,0.04,1.18,9.98,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:7540,0.04,1.18,9.83,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:7640,0.22,1.1999999,9.79,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:7750,0.22,1.1999999,9.79,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:7840,0.14999999,1.2099999,9.849999,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:7940,0.34,0.96999997,9.92,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8040,0.35,0.98999995,9.92,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8140,0.39,0.98999995,9.84,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8240,0.38,1.0799999,9.65,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8340,0.38,1.0799999,9.65,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8450,0.26999998,1.12,9.55,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8540,0.03,1.06,9.78,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8650,-0.14999999,1.04,10.41,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8750,-0.17,0.96999997,10.48,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8840,-0.17,0.96999997,10.48,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:8950,-0.17999999,1.02,10.46,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9040,-0.04,0.96,10.219999000000001,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9150,0.03,0.98999995,10.179999,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9240,0.04,1.0799999,10.17,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9340,-0.04,1.16,10.11,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9450,-0.04,1.16,10.11,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9540,-0.19,1.1899998999999999,10.21,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9660,-0.22,1.3,10.12,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9740,-0.39,1.35,9.87,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9850,-0.52,1.4,9.809999000000001,0.0,0.0,0.0
OTHER,2018/04/05 22:25:26:9940,-0.65,1.52,9.59,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0040,-0.76,1.65,9.59,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0140,-0.81,1.8,9.849999,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0240,-0.83,1.9499999,10.26,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0340,-0.94,1.9499999,10.87,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0440,-0.94,2.1,10.87,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0540,-1.0799999,2.29,11.38,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0640,-1.03,2.3899999,11.48,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0750,-1.12,2.23,11.54,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0840,-1.11,1.9699999,11.219999000000001,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:0950,-2.1699998,0.58,10.969999000000001,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:1040,-1.7099999,1.36,9.849999,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:1140,-0.96,3.1599998,8.46,0.0,0.0,0.0
OTHER,2018/04/05 22:25:27:1250,-0.91999996,4.27,8.28,0.0,0.0,0.0
