label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/04/04 17:26:56:3010,0.89,0.79999995,9.42,,,
OTHER,2018/04/04 17:26:56:3310,0.84999996,0.69,9.16,,,
OTHER,2018/04/04 17:26:56:3410,0.84999996,0.69,9.16,-0.79999995,0.59,0.08
OTHER,2018/04/04 17:26:56:3510,0.26999998,0.44,10.219999000000001,-0.79999995,0.59,0.08
OTHER,2018/04/04 17:26:56:3610,0.26999998,0.44,10.219999000000001,0.01,0.01,0.01
OTHER,2018/04/04 17:26:56:3710,0.26999998,0.44,10.219999000000001,0.01,0.01,0.01
OTHER,2018/04/04 17:26:56:3810,0.03,0.26,10.62,0.01,0.01,0.01
OTHER,2018/04/04 17:26:56:3910,0.03,0.26,10.62,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4010,0.03,0.26,10.62,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4110,1.06,0.45,9.45,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4210,1.06,0.45,9.45,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4310,1.06,0.45,9.45,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4400,1.0799999,0.02,10.25,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4500,1.0799999,0.02,10.25,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4610,1.0799999,0.02,10.25,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4710,0.14,-0.04,10.46,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4810,0.14,-0.04,10.46,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:4920,0.14,-0.04,10.46,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5000,-0.01,0.14999999,10.599999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5110,-0.01,0.14999999,10.599999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5210,-0.01,0.14999999,10.599999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5310,0.48999998,0.07,10.08,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5400,0.48999998,0.07,10.08,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5510,0.48999998,0.07,10.08,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5610,0.79999995,0.17,9.57,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5710,0.79999995,0.17,9.57,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5810,0.79999995,0.17,9.57,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:5910,0.75,0.32,9.78,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6010,0.75,0.32,9.78,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6110,0.89,0.11,9.969999000000001,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6210,0.89,0.11,9.969999000000001,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6330,0.89,0.11,9.969999000000001,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6410,0.84999996,0.22999999,10.019999499999999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6510,0.84999996,0.22999999,10.019999499999999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6610,0.84999996,0.22999999,10.019999499999999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6710,0.07,0.44,10.519999499999999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6810,0.07,0.44,10.519999499999999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:6910,0.07,0.44,10.519999499999999,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7010,-0.78999996,0.59,10.26,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7110,-0.78999996,0.59,10.26,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7210,-0.78999996,0.59,10.26,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7320,-0.79999995,1.0,10.07,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7410,-0.79999995,1.0,10.07,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7510,-0.79999995,1.0,10.07,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7610,-0.19999999,0.76,10.13,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7710,-0.19999999,0.76,10.13,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7810,-0.19999999,0.76,10.13,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:7910,-0.049999997000000004,0.78,9.5,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:8010,-0.049999997000000004,0.78,9.5,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:8110,-0.049999997000000004,0.78,9.5,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:8210,-0.29,0.72999996,9.9,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:8310,-0.29,0.72999996,9.9,0.0,0.0,0.0
OTHER,2018/04/04 17:26:56:8410,-0.69,0.76,10.51,0.0,0.0,0.0
