label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/05/30 15:46:57:8980,-0.29999998,7.3799996,6.37,,,
OTHER,2018/05/30 15:46:57:9170,0.08,7.41,5.92,,,
OTHER,2018/05/30 15:46:57:9270,0.08,7.41,5.92,-0.08,-0.14999999,-0.03
OTHER,2018/05/30 15:46:57:9380,0.08,7.41,5.92,-0.08,-0.14999999,-0.03
OTHER,2018/05/30 15:46:57:9560,0.06,7.72,6.3799996,0.01,0.01,0.01
OTHER,2018/05/30 15:46:57:9660,0.06,7.72,6.3799996,0.01,0.01,0.01
OTHER,2018/05/30 15:46:57:9770,-0.24,7.6,6.68,0.01,0.01,0.01
OTHER,2018/05/30 15:46:57:9860,-0.24,7.6,6.68,0.0,0.0,0.0
OTHER,2018/05/30 15:46:57:9970,-0.24,7.6,6.68,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0060,-0.38,7.73,6.71,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0170,-0.38,7.73,6.71,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0270,-0.38,7.73,6.71,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0360,-0.45999998,7.62,6.5299997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0470,-0.45999998,7.62,6.5299997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0570,-0.45999998,7.62,6.5299997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0670,-0.52,7.52,6.2999997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0770,-0.52,7.52,6.2999997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0860,-0.44,7.75,6.41,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:0970,-0.44,7.75,6.41,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1080,-0.44,7.75,6.41,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1170,-0.59999996,7.52,6.37,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1300,-0.59999996,7.52,6.37,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1370,-0.59999996,7.52,6.37,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1470,-0.59,7.64,6.44,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1570,-0.59,7.64,6.44,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1670,-0.59,7.64,6.44,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1790,-0.95,7.83,7.1499996,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1870,-0.95,7.83,7.1499996,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:1970,-0.95,7.83,7.1499996,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2070,-0.96,7.85,7.74,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2160,-0.96,7.85,7.74,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2270,-0.96,7.85,7.74,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2370,-0.87,7.6299996,6.43,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2470,-0.87,7.6299996,6.43,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2570,-0.87,7.6299996,6.43,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2670,-0.31,7.509999799999999,5.2999997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2770,-0.31,7.509999799999999,5.2999997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2870,-0.31,7.509999799999999,5.2999997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:2970,0.17999999,7.6099997,5.6299996,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3070,0.17999999,7.6099997,5.6299996,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3170,0.17999999,7.6099997,5.6299996,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3280,-0.28,7.6,6.6,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3370,-0.28,7.6,6.6,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3490,-0.82,7.6299996,7.5,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3570,-0.82,7.6299996,7.5,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3670,-0.82,7.6299996,7.5,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3770,-1.12,7.47,7.1,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3870,-1.12,7.47,7.1,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:3980,-1.12,7.47,7.1,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4070,-0.95,7.49,6.5699997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4160,-0.95,7.49,6.5699997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4270,-0.95,7.49,6.5699997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4370,-0.71999997,7.45,6.5499997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4470,-0.71999997,7.45,6.5499997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4570,-0.71999997,7.45,6.5499997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4670,-0.5,7.58,6.77,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4770,-0.5,7.58,6.77,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4870,-0.5,7.58,6.77,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:4970,-0.52,7.64,6.7,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5070,-0.52,7.64,6.7,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5170,-0.52,7.64,6.7,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5270,-0.52,7.56,6.83,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5370,-0.52,7.56,6.83,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5470,-0.52,7.56,6.83,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5570,-0.61,7.54,6.3199997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5680,-0.61,7.54,6.3199997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5810,-0.61,7.54,6.3199997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5900,-0.34,7.6,6.5499997,0.0,0.0,0.0
OTHER,2018/05/30 15:46:58:5970,-0.34,7.6,6.5499997,-0.049999997000000004,0.01,0.04
OTHER,2018/05/30 15:46:58:6090,-0.34,7.62,6.74,-0.049999997000000004,0.01,0.04
OTHER,2018/05/30 15:46:58:6190,-0.34,7.62,6.74,-0.12,0.089999996,0.04
OTHER,2018/05/30 15:46:58:6350,-0.34,7.62,6.74,-0.12,0.089999996,0.04
OTHER,2018/05/30 15:46:58:6450,-0.48,7.54,7.0299997,-0.12,0.089999996,0.04
OTHER,2018/05/30 15:46:58:6510,-0.48,7.54,7.0299997,-0.03,0.09999999400000001,-0.01
OTHER,2018/05/30 15:46:58:6570,-0.62,7.44,6.75,-0.03,0.09999999400000001,-0.01
OTHER,2018/05/30 15:46:58:6680,-0.62,7.44,6.75,0.03,0.01,-0.06
OTHER,2018/05/30 15:46:58:6770,-0.62,7.44,6.75,0.03,0.01,-0.06
OTHER,2018/05/30 15:46:58:6860,-0.62,7.44,6.75,0.03,0.01,-0.06
OTHER,2018/05/30 15:46:58:6960,-0.68,7.3799996,6.52,0.03,0.01,-0.06
OTHER,2018/05/30 15:46:58:7070,-0.68,7.3799996,6.52,0.03,0.0,-0.06
OTHER,2018/05/30 15:46:58:7180,-0.61,7.48,6.66,0.03,0.0,-0.06
OTHER,2018/05/30 15:46:58:7270,-0.61,7.48,6.66,-0.01,0.08,-0.04
OTHER,2018/05/30 15:46:58:7360,-0.61,7.48,6.66,-0.01,0.08,-0.04
OTHER,2018/05/30 15:46:58:7460,-0.61,7.48,6.66,-0.01,0.08,-0.04
OTHER,2018/05/30 15:46:58:7560,-0.82,7.5899997,6.95,-0.01,0.08,-0.04
OTHER,2018/05/30 15:46:58:7660,-0.82,7.5899997,6.95,-0.03,0.07,-0.07
OTHER,2018/05/30 15:46:58:7770,-0.88,7.3999996,6.67,-0.03,0.07,-0.07
OTHER,2018/05/30 15:46:58:7870,-0.88,7.3999996,6.67,0.03,0.0,-0.08
OTHER,2018/05/30 15:46:58:7960,-0.88,7.3999996,6.67,0.03,0.0,-0.08
OTHER,2018/05/30 15:46:58:8060,-0.88,7.3999996,6.67,0.03,0.0,-0.08
OTHER,2018/05/30 15:46:58:8160,-0.71,7.52,6.54,0.03,0.0,-0.08
OTHER,2018/05/30 15:46:58:8270,-0.71,7.52,6.54,0.03,0.049999997000000004,-0.01
OTHER,2018/05/30 15:46:58:8360,-0.74,7.46,6.6299996,0.03,0.049999997000000004,-0.01
OTHER,2018/05/30 15:46:58:8460,-0.74,7.46,6.6299996,-0.02,0.03,-0.01
OTHER,2018/05/30 15:46:58:8560,-0.74,7.46,6.6299996,-0.02,0.03,-0.01
OTHER,2018/05/30 15:46:58:8660,-0.78999996,7.5299997,6.7999997,-0.02,0.03,-0.01
OTHER,2018/05/30 15:46:58:8770,-0.78999996,7.5299997,6.7999997,-0.049999997000000004,0.06,0.0
OTHER,2018/05/30 15:46:58:8860,-0.78999996,7.5299997,6.7999997,-0.049999997000000004,0.06,0.0
OTHER,2018/05/30 15:46:58:8960,-0.81,7.4199996,6.99,-0.049999997000000004,0.06,0.0
OTHER,2018/05/30 15:46:58:9070,-0.81,7.4199996,6.99,-0.049999997000000004,0.06,0.0
OTHER,2018/05/30 15:46:58:9160,-0.81,7.4199996,6.99,-0.049999997000000004,0.06,0.0
OTHER,2018/05/30 15:46:58:9270,-0.7,7.33,6.6299996,-0.049999997000000004,0.06,0.0
OTHER,2018/05/30 15:46:58:9370,-0.7,7.33,6.6299996,0.0,-0.01,0.01
OTHER,2018/05/30 15:46:58:9470,-0.62,7.31,6.7,0.0,-0.01,0.01
OTHER,2018/05/30 15:46:58:9570,-0.62,7.31,6.7,0.01,0.0,0.03
OTHER,2018/05/30 15:46:58:9690,-0.62,7.31,6.7,0.01,0.0,0.03
OTHER,2018/05/30 15:46:58:9770,-0.62,7.31,6.7,0.01,0.0,0.03
OTHER,2018/05/30 15:46:58:9890,-0.78,7.6299996,6.97,0.01,0.0,0.03
OTHER,2018/05/30 15:46:58:9980,-0.78,7.6299996,6.97,0.02,0.06,-0.02
OTHER,2018/05/30 15:46:59:0070,-0.84,7.52,6.7,0.02,0.06,-0.02
OTHER,2018/05/30 15:46:59:0170,-0.84,7.52,6.7,0.06,-0.03,0.0
OTHER,2018/05/30 15:46:59:0280,-0.84,7.52,6.7,0.06,-0.03,0.0
OTHER,2018/05/30 15:46:59:0380,-0.64,7.35,6.18,0.06,-0.03,0.0
OTHER,2018/05/30 15:46:59:0470,-0.64,7.35,6.18,0.08,-0.03,0.02
OTHER,2018/05/30 15:46:59:0570,-0.64,7.35,6.18,0.08,-0.03,0.02
OTHER,2018/05/30 15:46:59:0670,-0.64,7.35,6.18,0.08,-0.03,0.02
OTHER,2018/05/30 15:46:59:0780,-0.72999996,7.43,6.99,0.08,-0.03,0.02
OTHER,2018/05/30 15:46:59:0880,-0.72999996,7.43,6.99,-0.14,0.06,0.0
OTHER,2018/05/30 15:46:59:0980,-0.72999996,7.43,6.99,-0.14,0.06,0.0
OTHER,2018/05/30 15:46:59:1080,-0.87,7.47,7.14,-0.14,0.06,0.0
OTHER,2018/05/30 15:46:59:1180,-0.87,7.47,7.14,-0.089999996,0.049999997000000004,0.0
OTHER,2018/05/30 15:46:59:1280,-0.65,7.47,6.5699997,-0.089999996,0.049999997000000004,0.0
OTHER,2018/05/30 15:46:59:1380,-0.65,7.47,6.5699997,0.04,-0.07,0.03
OTHER,2018/05/30 15:46:59:1480,-0.65,7.47,6.5699997,0.04,-0.07,0.03
OTHER,2018/05/30 15:46:59:1580,-0.45,7.29,6.3999996,0.04,-0.07,0.03
OTHER,2018/05/30 15:46:59:1680,-0.45,7.29,6.3999996,0.02,-0.01,0.049999997000000004
OTHER,2018/05/30 15:46:59:1780,-0.45,7.29,6.3999996,0.02,-0.01,0.049999997000000004
OTHER,2018/05/30 15:46:59:1880,-0.53999996,7.45,7.02,0.02,-0.01,0.049999997000000004
OTHER,2018/05/30 15:46:59:1980,-0.53999996,7.45,7.02,-0.11,0.06,0.0
OTHER,2018/05/30 15:46:59:2070,-0.53999996,7.45,7.02,-0.11,0.06,0.0
OTHER,2018/05/30 15:46:59:2180,-0.68,7.43,6.96,-0.11,0.06,0.0
OTHER,2018/05/30 15:46:59:2280,-0.68,7.43,6.96,-0.04,0.02,-0.03
OTHER,2018/05/30 15:46:59:2380,-0.68,7.43,6.96,-0.04,0.02,-0.03
OTHER,2018/05/30 15:46:59:2480,-0.53,7.5499997,6.97,-0.04,0.02,-0.03
OTHER,2018/05/30 15:46:59:2570,-0.53,7.5499997,6.97,0.01,0.04,-0.01
OTHER,2018/05/30 15:46:59:2680,-0.53,7.5499997,6.97,0.01,0.04,-0.01
OTHER,2018/05/30 15:46:59:2780,-0.81,7.2799997,6.77,0.01,0.04,-0.01
OTHER,2018/05/30 15:46:59:2880,-0.81,7.2799997,6.77,0.049999997000000004,0.03,-0.02
OTHER,2018/05/30 15:46:59:2980,-0.81,7.2799997,6.77,0.049999997000000004,0.03,-0.02
OTHER,2018/05/30 15:46:59:3080,-0.51,7.3799996,6.41,0.049999997000000004,0.03,-0.02
OTHER,2018/05/30 15:46:59:3180,-0.51,7.3799996,6.41,0.04,0.04,-0.01
OTHER,2018/05/30 15:46:59:3280,-0.51,7.3799996,6.41,0.04,0.04,-0.01
OTHER,2018/05/30 15:46:59:3380,-0.62,7.3199997,6.3199997,0.04,0.04,-0.01
OTHER,2018/05/30 15:46:59:3470,-0.62,7.3199997,6.3199997,-0.01,0.08,-0.04
OTHER,2018/05/30 15:46:59:3580,-0.62,7.3199997,6.3199997,-0.01,0.08,-0.04
OTHER,2018/05/30 15:46:59:3680,-0.85999995,7.35,6.97,-0.26999998,0.089999996,-0.03
OTHER,2018/05/30 15:46:59:3780,-0.85999995,7.35,6.97,-0.26999998,0.089999996,-0.03
OTHER,2018/05/30 15:46:59:3880,-0.85999995,7.35,6.97,-0.26999998,0.089999996,-0.03
OTHER,2018/05/30 15:46:59:3980,-1.17,7.3199997,7.71,-0.25,-0.049999997000000004,-0.02
OTHER,2018/05/30 15:46:59:4070,-1.17,7.3199997,7.71,-0.25,-0.049999997000000004,-0.02
OTHER,2018/05/30 15:46:59:4180,-0.98999995,7.509999799999999,7.74,-0.25,-0.049999997000000004,-0.02
OTHER,2018/05/30 15:46:59:4280,-0.98999995,7.509999799999999,7.74,0.01,0.089999996,0.0
OTHER,2018/05/30 15:46:59:4380,-0.98999995,7.509999799999999,7.74,0.01,0.089999996,0.0
OTHER,2018/05/30 15:46:59:4480,-0.66999996,7.22,6.75,0.01,0.089999996,0.0
OTHER,2018/05/30 15:46:59:4570,-0.66999996,7.22,6.75,0.24,-0.14999999,0.089999996
OTHER,2018/05/30 15:46:59:4680,-0.66999996,7.22,6.75,0.24,-0.14999999,0.089999996
OTHER,2018/05/30 15:46:59:4780,-0.31,7.259999799999999,6.14,0.24,-0.14999999,0.089999996
OTHER,2018/05/30 15:46:59:4880,-0.31,7.259999799999999,6.14,0.22999999,-0.17,0.12
OTHER,2018/05/30 15:46:59:4980,-0.31,7.259999799999999,6.14,0.22999999,-0.17,0.12
OTHER,2018/05/30 15:46:59:5080,-0.26999998,7.39,6.37,0.22999999,-0.17,0.12
OTHER,2018/05/30 15:46:59:5180,-0.26999998,7.39,6.37,0.0,-0.02,0.04
OTHER,2018/05/30 15:46:59:5280,-0.26999998,7.39,6.37,0.0,-0.02,0.04
OTHER,2018/05/30 15:46:59:5380,-0.58,7.37,6.71,0.0,-0.02,0.04
OTHER,2018/05/30 15:46:59:5480,-0.58,7.37,6.71,-0.09999999400000001,0.049999997000000004,-0.049999997000000004
OTHER,2018/05/30 15:46:59:5570,-0.58,7.37,6.71,-0.09999999400000001,0.049999997000000004,-0.049999997000000004
OTHER,2018/05/30 15:46:59:5670,-0.88,7.37,7.3599997,-0.09999999400000001,0.049999997000000004,-0.049999997000000004
OTHER,2018/05/30 15:46:59:5780,-0.88,7.37,7.3599997,-0.12,0.14,-0.049999997000000004
OTHER,2018/05/30 15:46:59:5880,-0.88,7.37,7.3599997,-0.12,0.14,-0.049999997000000004
OTHER,2018/05/30 15:46:59:5980,-0.95,7.18,6.92,-0.12,0.14,-0.049999997000000004
OTHER,2018/05/30 15:46:59:6070,-0.95,7.18,6.92,0.0,-0.02,-0.03
OTHER,2018/05/30 15:46:59:6170,-0.95,7.18,6.92,0.0,-0.02,-0.03
OTHER,2018/05/30 15:46:59:6280,-0.71999997,7.1299996,6.7,0.0,-0.02,-0.03
OTHER,2018/05/30 15:46:59:6370,-0.71999997,7.1299996,6.7,0.0,0.0,0.0
OTHER,2018/05/30 15:46:59:6480,-0.55,7.35,6.79,0.0,0.0,0.0
OTHER,2018/05/30 15:46:59:6570,-0.55,7.35,6.79,-0.02,0.02,-0.02
OTHER,2018/05/30 15:46:59:6680,-0.55,7.35,6.79,-0.02,0.02,-0.02
OTHER,2018/05/30 15:46:59:6780,-0.78999996,7.39,7.04,-0.02,0.02,-0.02
OTHER,2018/05/30 15:46:59:6880,-0.78999996,7.39,7.04,-0.06,0.04,-0.07
OTHER,2018/05/30 15:46:59:6980,-0.78999996,7.39,7.04,-0.06,0.04,-0.07
OTHER,2018/05/30 15:46:59:7080,-0.84999996,7.33,6.93,-0.06,0.04,-0.07
OTHER,2018/05/30 15:46:59:7180,-0.84999996,7.33,6.93,-0.01,0.0,-0.01
OTHER,2018/05/30 15:46:59:7280,-0.84999996,7.33,6.93,-0.01,0.0,-0.01
OTHER,2018/05/30 15:46:59:7380,-0.71,7.3999996,6.83,-0.01,0.0,-0.01
OTHER,2018/05/30 15:46:59:7480,-0.71,7.3999996,6.83,-0.02,0.0,0.02
OTHER,2018/05/30 15:46:59:7580,-0.71,7.3999996,6.83,-0.02,0.0,0.02
OTHER,2018/05/30 15:46:59:7680,-0.51,7.3999996,6.93,-0.02,0.0,0.02
OTHER,2018/05/30 15:46:59:7780,-0.51,7.3999996,6.93,-0.07,-0.06,0.06
OTHER,2018/05/30 15:46:59:7880,-0.51,7.3999996,6.93,-0.07,-0.06,0.06
OTHER,2018/05/30 15:46:59:7980,-0.64,7.3999996,7.4199996,-0.07,-0.06,0.06
OTHER,2018/05/30 15:46:59:8070,-0.64,7.3999996,7.4199996,-0.09999999400000001,-0.11,0.06
OTHER,2018/05/30 15:46:59:8180,-0.64,7.3999996,7.4199996,-0.09999999400000001,-0.11,0.06
OTHER,2018/05/30 15:46:59:8280,-0.53,7.79,7.3799996,-0.09999999400000001,-0.11,0.06
OTHER,2018/05/30 15:46:59:8380,-0.53,7.79,7.3799996,-0.03,-0.26,0.08
OTHER,2018/05/30 15:46:59:8480,-0.53,7.79,7.3799996,-0.03,-0.26,0.08
OTHER,2018/05/30 15:46:59:8570,-0.25,7.7799997,6.69,-0.03,-0.26,0.08
OTHER,2018/05/30 15:46:59:8670,-0.25,7.7799997,6.69,0.09999999400000001,-0.48999998,0.16
OTHER,2018/05/30 15:46:59:8770,-0.25,7.7799997,6.69,0.09999999400000001,-0.48999998,0.16
OTHER,2018/05/30 15:46:59:8920,-0.11,7.68,6.29,0.09999999400000001,-0.48999998,0.16
OTHER,2018/05/30 15:46:59:9030,-0.11,7.68,6.29,0.11,-0.47,0.17999999
OTHER,2018/05/30 15:46:59:9080,-0.11,7.68,6.29,0.11,-0.47,0.17999999
OTHER,2018/05/30 15:46:59:9200,-0.29,7.4199996,7.0299997,0.11,-0.47,0.17999999
OTHER,2018/05/30 15:46:59:9270,-0.29,7.4199996,7.0299997,-0.09999999400000001,-0.38,0.21
OTHER,2018/05/30 15:46:59:9370,-0.65,6.7,7.8799996,-0.09999999400000001,-0.38,0.21
OTHER,2018/05/30 15:46:59:9470,-0.65,6.7,7.8799996,-0.14,-0.55,0.22
OTHER,2018/05/30 15:46:59:9570,-0.65,6.7,7.8799996,-0.14,-0.55,0.22
OTHER,2018/05/30 15:46:59:9670,0.63,7.69,8.88,-0.14,-0.55,0.22
OTHER,2018/05/30 15:46:59:9790,0.63,7.69,8.88,-0.04,-0.48,0.28
OTHER,2018/05/30 15:46:59:9870,0.63,7.69,8.88,-0.04,-0.48,0.28
OTHER,2018/05/30 15:46:59:9970,2.5,5.5699997,9.389999000000001,-0.04,-0.48,0.28
