label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/05/16 15:54:58:9940,1.68,3.4099998,8.7,,,
OTHER,2018/05/16 15:54:59:0100,1.3,3.78,9.559999000000001,,,
OTHER,2018/05/16 15:54:59:0200,1.3,3.78,9.559999000000001,0.02,-0.13,-0.06
OTHER,2018/05/16 15:54:59:0320,1.04,4.04,9.95,0.01,0.01,0.01
OTHER,2018/05/16 15:54:59:0410,1.04,4.04,9.95,0.01,0.01,0.01
OTHER,2018/05/16 15:54:59:0530,1.04,4.04,9.95,0.01,0.01,0.01
OTHER,2018/05/16 15:54:59:0600,1.3399999,3.6599998,9.13,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:0710,1.3399999,3.6599998,9.13,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:0810,1.3399999,3.6599998,9.13,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:0910,1.4399998999999999,3.53,8.679999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1040,1.4399998999999999,3.53,8.679999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1110,1.4399998999999999,3.53,8.679999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1230,1.17,3.61,8.91,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1320,1.17,3.61,8.91,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1420,1.06,3.61,8.79,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1520,1.06,3.61,8.79,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1620,1.06,3.61,8.79,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1720,1.1899998999999999,3.59,9.09,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1840,1.1899998999999999,3.59,9.09,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:1920,1.1899998999999999,3.59,9.09,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2030,1.31,3.49,8.98,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2210,1.31,3.49,8.98,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2250,1.31,3.49,8.98,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2380,1.3199999,3.36,8.559999000000001,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2420,1.3199999,3.36,8.559999000000001,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2570,1.3199999,3.36,8.559999000000001,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2720,1.06,3.28,8.679999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2760,1.06,3.28,8.679999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2890,1.06,3.28,8.679999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:2930,1.29,3.6799998,9.7,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3050,1.29,3.6799998,9.7,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3230,1.29,3.6799998,9.7,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3260,1.6999999,3.3999998999999996,10.88,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3390,1.6999999,3.3999998999999996,10.88,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3430,1.6999999,3.3999998999999996,10.88,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3560,1.65,2.9099998,10.349999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3730,1.65,2.9099998,10.349999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3770,1.65,2.9099998,10.349999,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3910,1.3299999,3.1999998,9.059999000000001,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:3940,1.3299999,3.1999998,9.059999000000001,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4070,1.3299999,3.1999998,9.059999000000001,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4240,1.0,3.6999998,9.15,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4270,1.0,3.6999998,9.15,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4320,1.06,3.54,9.49,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4600,1.06,3.54,9.49,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4630,1.06,3.54,9.49,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4670,1.38,3.46,9.8,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4730,1.38,3.46,9.8,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4830,1.38,3.46,9.8,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:4940,1.17,3.46,9.32,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5030,1.17,3.46,9.32,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5120,1.17,3.46,9.32,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5230,0.89,3.56,8.82,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5420,0.89,3.56,8.82,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5530,0.89,3.56,8.82,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5630,0.96999997,3.53,9.23,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5670,0.96999997,3.53,9.23,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5740,0.96999997,3.53,9.23,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:5920,1.25,3.37,9.15,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6020,1.25,3.37,9.15,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6110,1.1999999,3.32,9.01,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6130,1.1999999,3.32,9.01,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6260,1.1999999,3.32,9.01,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6310,1.1999999,3.32,9.01,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6420,1.17,3.4299998,9.76,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6510,1.17,3.4299998,9.76,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6620,1.12,3.35,9.59,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6720,1.12,3.35,9.59,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6810,1.12,3.35,9.59,0.0,0.0,0.0
OTHER,2018/05/16 15:54:59:6920,1.39,3.03,9.059999000000001,0.19,0.16,0.02
OTHER,2018/05/16 15:54:59:7010,1.39,3.03,9.059999000000001,0.19,0.16,0.02
OTHER,2018/05/16 15:54:59:7130,1.39,3.03,9.059999000000001,-0.06,-0.08,0.0
OTHER,2018/05/16 15:54:59:7220,1.38,3.22,9.45,-0.06,-0.08,0.0
OTHER,2018/05/16 15:54:59:7320,1.38,3.22,9.45,-0.06,-0.08,0.0
OTHER,2018/05/16 15:54:59:7420,1.38,3.22,9.45,-0.06,-0.08,0.0
OTHER,2018/05/16 15:54:59:7510,1.22,3.4299998,9.87,-0.07,-0.13,-0.06
OTHER,2018/05/16 15:54:59:7620,1.22,3.4299998,9.87,-0.07,-0.13,-0.06
OTHER,2018/05/16 15:54:59:7730,1.25,3.37,9.55,0.17999999,0.089999996,-0.07
OTHER,2018/05/16 15:54:59:7820,1.25,3.37,9.55,0.17999999,0.089999996,-0.07
OTHER,2018/05/16 15:54:59:7920,1.25,3.37,9.55,0.17999999,0.089999996,-0.07
OTHER,2018/05/16 15:54:59:8010,1.25,3.37,9.55,0.17999999,0.089999996,-0.07
OTHER,2018/05/16 15:54:59:8110,1.1999999,3.34,9.07,0.21,0.089999996,-0.08
OTHER,2018/05/16 15:54:59:8220,1.1999999,3.34,9.07,0.21,0.089999996,-0.08
OTHER,2018/05/16 15:54:59:8320,1.11,3.4399998,9.099999,0.049999997000000004,-0.049999997000000004,-0.07
OTHER,2018/05/16 15:54:59:8420,1.11,3.4399998,9.099999,0.049999997000000004,-0.049999997000000004,-0.07
OTHER,2018/05/16 15:54:59:8510,1.11,3.4399998,9.099999,0.049999997000000004,-0.049999997000000004,-0.07
OTHER,2018/05/16 15:54:59:8610,1.11,3.4399998,9.099999,0.049999997000000004,-0.049999997000000004,-0.07
OTHER,2018/05/16 15:54:59:8710,1.0799999,3.55,9.46,-0.07,-0.14999999,-0.03
OTHER,2018/05/16 15:54:59:8830,1.0799999,3.55,9.46,-0.07,-0.14999999,-0.03
OTHER,2018/05/16 15:54:59:8910,1.17,3.53,9.36,0.01,0.01,-0.03
OTHER,2018/05/16 15:54:59:9010,1.17,3.53,9.36,0.01,0.01,-0.03
OTHER,2018/05/16 15:54:59:9110,1.17,3.53,9.36,0.01,0.01,-0.03
OTHER,2018/05/16 15:54:59:9210,1.17,3.53,9.36,0.01,0.01,-0.03
OTHER,2018/05/16 15:54:59:9360,1.14,3.4299998,9.21,0.11,0.06,-0.03
OTHER,2018/05/16 15:54:59:9420,1.14,3.4299998,9.21,0.11,0.06,-0.03
OTHER,2018/05/16 15:54:59:9540,1.0799999,3.47,9.11,0.08,-0.01,-0.04
