label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/05/26 22:41:15:0161,0.63345337,1.6579437,9.855392,,,
OTHER,2018/05/26 22:41:15:0190,1.5748901000000002,1.6383208999999999,10.208435,,,
OTHER,2018/05/26 22:41:15:0201,1.7121735,0.97146606,10.561478,,,
OTHER,2018/05/26 22:41:15:0221,0.9080353000000001,-0.47991943,11.228317,,,
OTHER,2018/05/26 22:41:15:0243,-0.053024292,0.8537903,15.111754999999999,,,
OTHER,2018/05/26 22:41:15:0261,-0.7198639,2.3836365,13.523087,,,
OTHER,2018/05/26 22:41:15:0282,-2.58313,1.5990906,15.621704000000001,,,
OTHER,2018/05/26 22:41:15:0303,-4.485626,1.0499268,8.502075,,,
OTHER,2018/05/26 22:41:15:0318,0.63345337,-1.0094756999999999,5.462021,1.6105499,1.9653931,0.6438141
OTHER,2018/05/26 22:41:15:0329,-1.7789917000000002,-0.6564331,11.640198,3.2739563,1.9653931,1.5650177
OTHER,2018/05/26 22:41:15:0342,0.33924866,1.1283722,9.894623,4.4422455,0.13858032,0.9990386999999998
OTHER,2018/05/26 22:41:15:0347,1.300293,2.1678772,12.836609,4.2968597,-1.1133881,0.7608031999999999
OTHER,2018/05/26 22:41:15:0355,0.7903595,1.9913634999999998,16.229720999999998,2.968216,-2.1420898,0.9181060999999999
OTHER,2018/05/26 22:41:15:0366,0.73150635,1.7167816000000002,15.955124,1.0045776,-1.8552856,0.59280396
OTHER,2018/05/26 22:41:15:0376,0.41769409999999996,1.5402527,13.130814,-0.061691284000000006,-0.8849181999999999,0.6542053000000001
OTHER,2018/05/26 22:41:15:0385,0.5746001999999999,1.0303191999999999,12.130539,0.03604126,-0.15585327,0.64533997
OTHER,2018/05/26 22:41:15:0396,0.41769409999999996,0.9126281999999999,11.149872,0.30848694,-0.8140564,0.75653076
OTHER,2018/05/26 22:41:15:0407,0.63345337,0.932251,10.561478,0.41355896,-1.6558380000000001,0.78523254
OTHER,2018/05/26 22:41:15:0417,0.3588562,0.89302063,11.326385499999999,0.95906067,-2.2276154,0.6566466999999999
OTHER,2018/05/26 22:41:15:0427,-2.1712493999999998,0.97146606,12.346283,1.1499633999999999,-2.9212493999999998,0.7330017
OTHER,2018/05/26 22:41:15:0436,-0.75909424,-0.46029663,12.248215,1.0977325,-2.4585266,0.6975708
OTHER,2018/05/26 22:41:15:0448,-0.13146973,0.18693542,10.914505,1.0064087,-1.5086211999999999,0.95384216
OTHER,2018/05/26 22:41:15:0458,0.26078796,1.579483,9.718094,0.8903351,-0.92370605,0.76782227
OTHER,2018/05/26 22:41:15:0468,0.9472655999999999,2.0502013999999997,8.79628,0.88972473,-1.3009186000000001,0.34510803
OTHER,2018/05/26 22:41:15:0478,1.1826172,2.2071075,8.384399,0.9303589,-1.2639618000000001,0.13160706
OTHER,2018/05/26 22:41:15:0486,1.5944976999999998,2.3836365,8.305939,0.93066406,-0.9658661000000001,0.04272461
OTHER,2018/05/26 22:41:15:0496,1.7906342,2.5601501,8.325562,0.9379883,-0.8873595999999999,-0.0140686035
OTHER,2018/05/26 22:41:15:0506,1.4964294,2.5993805,8.482467999999999,0.96884155,-0.9179076999999999,0.11663818
OTHER,2018/05/26 22:41:15:0516,1.1433868,2.0502013999999997,8.835495,1.0079346,-1.0550537,0.3087616
OTHER,2018/05/26 22:41:15:0526,1.3395233,2.0698090000000002,8.619750999999999,0.98257446,-1.1787415,0.38420105
OTHER,2018/05/26 22:41:15:0536,1.3199158000000002,2.4816895,6.991852000000001,1.2394562,-1.0678711,0.24186707
OTHER,2018/05/26 22:41:15:0548,0.9472655999999999,3.3446808,6.109253,1.6181946000000003,0.36276245,-0.16923523
OTHER,2018/05/26 22:41:15:0557,0.9080353000000001,3.8350067,6.266159,1.4703674,2.2873077,-0.51651
OTHER,2018/05/26 22:41:15:0567,1.5748901000000002,3.7761687999999993,6.776108,1.2767181,3.2961730000000005,-0.71932983
OTHER,2018/05/26 22:41:15:0577,0.8295745999999999,3.9723053,7.501800500000001,0.81581116,4.050293,-0.7263489000000001
OTHER,2018/05/26 22:41:15:0587,-1.9555054,3.8742370000000004,9.463119500000001,0.11331177,4.403366,-0.8879242
OTHER,2018/05/26 22:41:15:0597,-0.8571625,3.5211945,8.070587,-0.47647095,4.500503500000001,-1.0531616000000001
OTHER,2018/05/26 22:41:15:0609,0.06466675,5.6002045,8.266708,-0.46424866,3.869156,0.040283203
OTHER,2018/05/26 22:41:15:0619,0.3588562,5.462921,7.854842999999999,-0.6707306,3.9308623999999996,0.5735626
OTHER,2018/05/26 22:41:15:0629,-0.13146973,4.325348,7.442962599999999,-0.6780548000000001,2.6520080000000004,0.9144287
OTHER,2018/05/26 22:41:15:0641,-0.97483826,3.011261,7.4821777,-0.66522217,1.6929321,1.3964081
OTHER,2018/05/26 22:41:15:0647,-1.7397613999999997,1.7363892,7.9921265,-0.7849579000000001,0.8988037,1.8032532
OTHER,2018/05/26 22:41:15:0657,-1.8770599,0.75572205,8.345169,-0.8301544,-0.09750366,1.9813232
OTHER,2018/05/26 22:41:15:0666,-1.2102051,0.3830719,8.227492999999999,-0.8005371,-0.49855042,2.3530273
OTHER,2018/05/26 22:41:15:0677,-0.6021880999999999,0.89302063,8.168655000000001,-0.6487274000000001,-1.0425262,2.5805817
OTHER,2018/05/26 22:41:15:0687,-0.28837585,1.6187133999999999,8.188263000000001,-0.39552307,-1.3705597,2.5393524
OTHER,2018/05/26 22:41:15:0697,-0.70025635,2.403244,8.737442,-0.107803345,-1.3470459,2.174057
OTHER,2018/05/26 22:41:15:0709,-2.1712493999999998,4.109604,10.973358000000001,-0.053131104000000005,-0.62927246,1.4865111999999998
OTHER,2018/05/26 22:41:15:0719,-1.9947357,5.5413666,10.992966000000001,-0.50639343,0.782135,0.38175964
OTHER,2018/05/26 22:41:15:0729,-1.484787,6.0513153,10.443787,-0.99967957,2.752182,-0.31584167
OTHER,2018/05/26 22:41:15:0740,-2.1124115000000003,5.5413666,9.757324,-1.1924133,3.2561492999999997,-0.47406006
OTHER,2018/05/26 22:41:15:0751,-2.740036,4.5999300000000005,9.051254,-1.3869628999999999,3.0747223,-0.67533875
OTHER,2018/05/26 22:41:15:0761,-3.4657288,3.109314,8.482467999999999,-1.283432,2.704239,-0.667099
OTHER,2018/05/26 22:41:15:0768,-3.8187714,1.6579437,8.384399,-1.0241089,2.425064,-0.4835205
OTHER,2018/05/26 22:41:15:0777,-3.6030273,0.8733978000000001,9.1297,-0.912323,1.2256165,-0.13471985
OTHER,2018/05/26 22:41:15:0789,-2.700821,1.2460632,9.521973,-1.0598450000000001,-0.37820435,0.17100525
OTHER,2018/05/26 22:41:15:0798,-1.6613159,1.9129028000000001,9.973068,-1.364975,-1.5046538999999999,0.34632874
OTHER,2018/05/26 22:41:15:0808,-0.64141846,1.9521331999999998,9.737717,-1.793808,-1.8583374,0.46299744
OTHER,2018/05/26 22:41:15:0840,-0.36683655,1.2068329,9.110092,-1.9291228999999999,-1.467392,0.47186279999999997
OTHER,2018/05/26 22:41:15:0857,-0.34721375,0.9126281999999999,8.266708,-1.7669373,-1.1595001,0.4019165
OTHER,2018/05/26 22:41:15:0862,0.025436401,0.5988159000000001,7.4821777,-1.0870361000000002,-0.9340973,0.15054321
