label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/02/26 16:24:48:0254,-0.8825989,1.6278992,9.787033000000001,,,
OTHER,2018/02/26 16:24:48:0288,-0.72569275,1.8436432,9.64975,,,
OTHER,2018/02/26 16:24:48:0298,-0.66685486,1.8240356,9.708588,,,
OTHER,2018/02/26 16:24:48:0314,-0.8041381999999999,1.9417113999999998,9.708588,,,
OTHER,2018/02/26 16:24:48:0334,-0.84336853,1.9024963,9.747803,,,
OTHER,2018/02/26 16:24:48:0353,-1.0198975000000001,1.9024963,9.963562,,,
OTHER,2018/02/26 16:24:48:0374,-1.0198975000000001,1.6671295,9.787033000000001,,,
OTHER,2018/02/26 16:24:48:0394,-0.6864624,1.4513855,9.747803,,,
OTHER,2018/02/26 16:24:48:0404,-0.6864624,1.5298308999999999,9.64975,-0.045913696,-0.05644226,0.05380249
OTHER,2018/02/26 16:24:48:0415,-0.7453003,1.5886841,9.5516815,-0.011703491000000002,-0.05644226,-0.007888794000000001
OTHER,2018/02/26 16:24:48:0425,-0.78453064,1.5690613000000002,9.590897,0.0365448,-0.025283813,-0.09158325
OTHER,2018/02/26 16:24:48:0435,-0.86299133,1.6278992,9.630127,0.08908081,-0.014297485,-0.10470581
OTHER,2018/02/26 16:24:48:0446,-0.86299133,1.9613342,9.826263,0.12054443,-0.006958008000000001,-0.08576965
OTHER,2018/02/26 16:24:48:0459,-1.0198975000000001,2.07901,9.904724,0.118392944,0.034866333,-0.06744385
OTHER,2018/02/26 16:24:48:0468,-1.1375732,2.020172,10.002777,0.09640503,0.048309326,-0.0017852782999999998
OTHER,2018/02/26 16:24:48:0474,-1.1964111000000002,1.8828735,9.98317,0.03715515,0.06327819999999999,0.044326782
OTHER,2018/02/26 16:24:48:0486,-1.0591125,1.7651978,9.943939,-0.023605347000000002,0.063583374,0.06997681
OTHER,2018/02/26 16:24:48:0496,-0.8825989,1.7651978,9.885100999999999,-0.05934143,0.023254395,0.077926636
OTHER,2018/02/26 16:24:48:0507,-0.8041381999999999,1.7455901999999999,9.747803,-0.07461548,-0.025283813,0.07395935
OTHER,2018/02/26 16:24:48:0515,-0.8041381999999999,1.7455901999999999,9.787033000000001,-0.06088257,-0.05491638,0.03944397
OTHER,2018/02/26 16:24:48:0526,-0.7453003,1.7063598999999998,9.728195,-0.02545166,-0.031707764,0.028442382999999998
OTHER,2018/02/26 16:24:48:0535,-0.78453064,1.7063598999999998,9.669357000000002,0.0008087158,-0.009719849000000001,0.025390625
OTHER,2018/02/26 16:24:48:0545,-0.7060852,1.7259673999999998,9.669357000000002,0.042037964000000004,0.013793945,0.020202637
OTHER,2018/02/26 16:24:48:0556,-0.6276245,1.6475220000000002,9.767425999999999,0.07746887,0.021728516,0.03578186
OTHER,2018/02/26 16:24:48:0566,-0.66685486,1.7259673999999998,9.865494,0.08389282,0.018371582,0.04890442
OTHER,2018/02/26 16:24:48:0576,-0.78453064,1.8044281000000002,9.865494,0.07838439999999999,0.0034179688000000002,0.04890442
OTHER,2018/02/26 16:24:48:0587,-0.8237610000000001,1.8044281000000002,9.767425999999999,0.045700073,0.004638672,0.02935791
OTHER,2018/02/26 16:24:48:0595,-0.7453003,1.863266,9.747803,0.00843811,0.02142334,4.5776367e-05
OTHER,2018/02/26 16:24:48:0607,-0.7060852,1.8828735,9.787033000000001,0.01272583,0.012878418,-0.028656006
OTHER,2018/02/26 16:24:48:0615,-0.5687866,1.9221039,9.806656,0.016693115,-0.014907837,-0.02041626
OTHER,2018/02/26 16:24:48:0627,-0.49032593,1.8828735,9.924332000000001,0.016693115,-0.041168212999999995,0.0012664795
OTHER,2018/02/26 16:24:48:0636,-0.50994873,1.8044281000000002,9.98317,-0.0013275146,-0.04360962,0.0745697
OTHER,2018/02/26 16:24:48:0646,-0.58839417,1.6475220000000002,9.885100999999999,-0.034606934,-0.06285095,0.13412476
OTHER,2018/02/26 16:24:48:0656,-0.64723206,1.5690613000000002,9.688965,-0.07522583,-0.075683594,0.15946960000000002
OTHER,2018/02/26 16:24:48:0666,-0.60801697,1.5690613000000002,9.610519,-0.09692383,-0.10745239,0.10418701
OTHER,2018/02/26 16:24:48:0676,-0.3530426,1.6475220000000002,9.630127,-0.06607056,-0.11477661,-0.0054473877
OTHER,2018/02/26 16:24:48:0687,-0.23536682,1.7259673999999998,9.688965,-0.022384644,-0.12364197,-0.0750885
OTHER,2018/02/26 16:24:48:0697,-0.25497437,1.7848053,9.767425999999999,0.03868103,-0.09339905,-0.08332825
OTHER,2018/02/26 16:24:48:0708,-0.3530426,1.8240356,9.845871,0.06280517599999999,-0.05064392,-0.06774902
OTHER,2018/02/26 16:24:48:0717,-0.6276245,1.7848053,9.904724,0.078689575,-0.028961182000000002,-0.017349243
OTHER,2018/02/26 16:24:48:0726,-0.7060852,1.8044281000000002,9.845871,0.07044983,-0.0072631836,0.008590698
OTHER,2018/02/26 16:24:48:0736,-0.58839417,1.7848053,9.865494,0.04724121,0.015625,-0.023468017999999997
OTHER,2018/02/26 16:24:48:0747,-0.58839417,1.8240356,9.98317,0.027069092000000003,-0.019180298000000002,-0.08760071
OTHER,2018/02/26 16:24:48:0757,-0.7453003,1.8044281000000002,9.98317,-0.0043792725,-0.042999268,-0.1169281
OTHER,2018/02/26 16:24:48:0767,-0.9218291999999999,1.863266,9.845871,-0.021469116,-0.032318115,-0.12701416
OTHER,2018/02/26 16:24:48:0777,-1.0198975000000001,2.0594025,9.747803,-0.016586304,0.013183594,-0.12333679
OTHER,2018/02/26 16:24:48:0787,-0.94143677,2.2359161,9.728195,0.0032501220000000003,0.02142334,-0.13006592
OTHER,2018/02/26 16:24:48:0797,-0.7453003,2.294754,9.845871,0.094573975,-0.012771606000000001,-0.12640381
OTHER,2018/02/26 16:24:48:0807,-0.64723206,2.3143768,9.885100999999999,0.16421509,-0.038116455,-0.08302307
OTHER,2018/02/26 16:24:48:0818,-0.64723206,2.1770782000000004,9.845871,0.18528748,-0.09126282,0.0015716553
OTHER,2018/02/26 16:24:48:0828,-0.6864624,1.9809418,9.865494,0.15138245,-0.13922119,0.10083008
OTHER,2018/02/26 16:24:48:0839,-0.72569275,1.7455901999999999,9.924332000000001,0.07594299,-0.09736633,0.15611267
OTHER,2018/02/26 16:24:48:0849,-0.7649231,1.6475220000000002,9.904724,-0.015365601000000001,-0.037200928,0.14573670000000002
OTHER,2018/02/26 16:24:48:0857,-0.7649231,1.6082916,9.826263,-0.08378601,-0.011245728,0.08067322
OTHER,2018/02/26 16:24:48:0869,-0.8237610000000001,1.6671295,9.826263,-0.11982727,-0.015823364,-0.0045318604
OTHER,2018/02/26 16:24:48:0878,-0.84336853,1.7063598999999998,9.767425999999999,-0.11401367,-0.033843994,-0.041793823
OTHER,2018/02/26 16:24:48:0914,-0.6864624,1.5298308999999999,9.688965,-0.061798096,-0.038116455,-0.09616089
OTHER,2018/02/26 16:24:48:0920,-0.58839417,1.431778,9.688965,0.029525757000000003,-0.04147339,-0.06896973
OTHER,2018/02/26 16:24:48:0937,-0.50994873,1.4513855,9.610519,0.092437744,-0.07843017599999999,0.02355957
OTHER,2018/02/26 16:24:48:0950,-0.50994873,1.5102233999999999,9.610519,0.12329101599999999,-0.12364197,0.113357544
OTHER,2018/02/26 16:24:48:0953,-0.5491791,1.6475220000000002,9.571289,0.11442566,-0.13188171,0.12007141
OTHER,2018/02/26 16:24:48:0956,-0.5491791,1.8044281000000002,9.532059,0.08328247,-0.0839386,0.029663086
OTHER,2018/02/26 16:24:48:0959,-0.41188050000000004,1.8436432,9.5516815,0.06036377,-0.030181885,-0.08424377400000001
OTHER,2018/02/26 16:24:48:0962,-0.3334198,1.8436432,9.590897,0.047851563,0.0018920898,-0.13555908
OTHER,2018/02/26 16:24:48:0967,-0.5491791,1.9024963,9.688965,0.033187866,0.015319824,-0.15022278
OTHER,2018/02/26 16:24:48:0977,-0.72569275,1.9221039,9.728195,0.007522583,0.008605957,-0.09188843
OTHER,2018/02/26 16:24:48:0988,-0.84336853,1.8436432,9.708588,-0.017807007,0.024780273,-0.05278015
OTHER,2018/02/26 16:24:48:0998,-0.84336853,1.7259673999999998,9.787033000000001,-0.027282715,0.085876465,-0.03996277
OTHER,2018/02/26 16:24:49:0010,-0.7453003,1.6278992,9.826263,-0.019332886,0.07395935,-0.043930054
OTHER,2018/02/26 16:24:49:0019,-0.78453064,1.6671295,9.806656,-0.0055999756,0.030593872,-0.026214599999999994
OTHER,2018/02/26 16:24:49:0030,-0.8825989,1.7651978,9.747803,-0.006210327,-0.017044067,-0.016738892
OTHER,2018/02/26 16:24:49:0040,-0.9022064000000001,1.8436432,9.767425999999999,0.0020294189999999998,-0.036895752000000004,-0.026519775
OTHER,2018/02/26 16:24:49:0057,-0.8041381999999999,1.9024963,9.747803,0.034713745,-0.038726807,-0.06683349599999999
OTHER,2018/02/26 16:24:49:0064,-0.7649231,1.9809418,9.747803,0.06617737,-0.00390625,-0.0750885
OTHER,2018/02/26 16:24:49:0071,-0.8237610000000001,1.9809418,9.767425999999999,0.0942688,-0.0020751953,-0.03843689
OTHER,2018/02/26 16:24:49:0079,-0.7649231,1.9809418,9.590897,0.09030151,-0.014602661000000001,0.014389038
OTHER,2018/02/26 16:24:49:0089,-0.7060852,2.1574554,9.571289,0.07197571,-0.018875122,0.060516357
OTHER,2018/02/26 16:24:49:0099,-0.5687866,2.3339844,9.728195,0.061279297,-0.0072631836,0.059906006
OTHER,2018/02/26 16:24:49:0109,-0.50994873,2.3339844,9.826263,0.04020691,-0.037506104,0.042495727999999997
OTHER,2018/02/26 16:24:49:0119,-0.47071838,2.2359161,9.885100999999999,0.019744873,-0.035369872999999996,0.06021118
