label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/04/17 16:25:32:0290,-1.03,2.85,9.49,,,
OTHER,2018/04/17 16:25:32:0400,-1.11,2.84,9.469999000000001,0.02,0.049999997000000004,-0.06
OTHER,2018/04/17 16:25:32:0500,-1.11,2.84,9.469999000000001,0.02,0.049999997000000004,-0.06
OTHER,2018/04/17 16:25:32:0700,-1.18,2.84,9.3,0.01,0.01,0.01
OTHER,2018/04/17 16:25:32:0800,-1.18,2.84,9.3,0.01,0.01,0.01
OTHER,2018/04/17 16:25:32:0900,-1.18,2.84,9.3,0.01,0.01,0.01
OTHER,2018/04/17 16:25:32:1010,-1.1,2.8799999,9.07,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1100,-1.1,2.8799999,9.07,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1200,-1.1,2.8799999,9.07,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1300,-0.97999996,2.84,9.08,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1400,-0.97999996,2.84,9.08,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1530,-0.97999996,2.84,9.08,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1590,-0.98999995,2.8,9.309999000000001,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1700,-0.98999995,2.8,9.309999000000001,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1800,-0.98999995,2.77,9.48,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:1900,-0.98999995,2.77,9.48,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:2010,-0.98999995,2.77,9.48,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:2100,-0.97999996,2.79,9.519999499999999,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:2200,-0.97999996,2.79,9.519999499999999,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:2310,-0.97999996,2.79,9.519999499999999,0.0,0.0,0.0
OTHER,2018/04/17 16:25:32:2400,-0.97999996,2.82,9.53,0.0,0.0,0.0
