label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/03/27 16:45:39:6050,0.08,4.49,10.03,,,
OTHER,2018/03/27 16:45:39:6160,0.17,4.72,11.46,0.0,-0.22999999,0.04
OTHER,2018/03/27 16:45:39:6270,0.17,4.72,11.46,0.0,-0.22999999,0.04
OTHER,2018/03/27 16:45:39:6360,0.17,4.72,11.46,0.0,-0.22999999,0.04
OTHER,2018/03/27 16:45:39:6460,-0.19,4.21,9.25,0.01,0.01,0.01
OTHER,2018/03/27 16:45:39:6560,-0.19,4.21,9.25,0.01,0.01,0.01
OTHER,2018/03/27 16:45:39:6670,-0.07,4.2,7.6299996,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:6760,-0.07,4.2,7.6299996,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:6870,-0.07,4.2,7.6299996,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:6990,-0.22,4.42,7.69,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7060,-0.22,4.42,7.69,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7160,-0.22,4.42,7.69,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7260,-0.22,4.42,7.69,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7360,0.049999997000000004,4.36,9.519999499999999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7470,0.049999997000000004,4.36,9.519999499999999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7560,0.049999997000000004,4.36,9.519999499999999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7660,-0.98999995,3.8999998999999996,11.99,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7760,-0.98999995,3.8999998999999996,11.99,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7860,-0.98999995,3.8999998999999996,11.99,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:7970,1.75,3.73,8.38,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8060,1.75,3.73,8.38,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8160,1.75,3.73,8.38,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8260,-1.03,3.9199998,7.33,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8360,-1.03,3.9199998,7.33,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8460,-1.03,3.9199998,7.33,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8560,-0.29,4.49,9.099999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8660,-0.29,4.49,9.099999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8760,-0.12,5.0,8.63,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8860,-0.12,5.0,8.63,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:8990,-0.12,5.0,8.63,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9060,-0.38,4.67,8.389999000000001,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9160,-0.38,4.67,8.389999000000001,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9260,-0.38,4.67,8.389999000000001,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9380,-0.69,3.9599998,9.5,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9470,-0.69,3.9599998,9.5,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9560,-0.69,3.9599998,9.5,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9660,-0.81,4.67,9.51,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9760,-0.81,4.67,9.51,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9870,-0.81,4.67,9.51,0.0,0.0,0.0
OTHER,2018/03/27 16:45:39:9960,-0.29,5.24,9.78,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0080,-0.29,5.24,9.78,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0170,-0.29,5.24,9.78,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0260,0.75,4.0299997,8.99,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0360,0.75,4.0299997,8.99,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0470,0.75,4.0299997,8.99,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0560,2.1299999,3.37,8.07,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0680,2.1299999,3.37,8.07,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0770,2.1299999,3.37,8.07,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0860,1.42,3.1699998,8.57,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:0960,1.42,3.1699998,8.57,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1070,1.42,3.1699998,8.57,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1160,0.89,3.9399998,8.73,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1270,0.89,3.9399998,8.73,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1380,0.89,3.9399998,8.73,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1460,-0.55,4.6,10.099999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1570,-0.55,4.6,10.099999,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1670,0.07,4.43,9.57,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1770,0.07,4.43,9.57,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1910,0.07,4.43,9.57,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:1960,0.37,4.24,8.139999000000001,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2070,0.37,4.24,8.139999000000001,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2160,0.37,4.24,8.139999000000001,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2260,0.26999998,4.29,8.47,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2390,0.26999998,4.29,8.47,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2460,0.26999998,4.29,8.47,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2590,0.17,4.46,9.13,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2670,0.17,4.46,9.13,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2770,0.17,4.46,9.13,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2890,0.01,4.61,9.4,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:2960,0.01,4.61,9.4,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:3060,0.01,4.61,9.4,0.0,0.0,0.0
OTHER,2018/03/27 16:45:40:3160,0.29999998,4.5899997,8.73,0.31,-0.26,0.14999999
OTHER,2018/03/27 16:45:40:3260,0.29999998,4.5899997,8.73,0.31,-0.26,0.14999999
OTHER,2018/03/27 16:45:40:3370,0.29999998,4.5899997,8.73,0.31,-0.26,0.14999999
OTHER,2018/03/27 16:45:40:3460,0.68,4.56,8.3,0.29999998,-0.01,0.12
OTHER,2018/03/27 16:45:40:3570,0.68,4.56,8.3,0.29999998,-0.01,0.12
OTHER,2018/03/27 16:45:40:3660,0.68,4.56,8.3,0.29999998,-0.01,0.12
OTHER,2018/03/27 16:45:40:3770,0.71,4.64,8.48,0.09999999400000001,0.0,0.08
OTHER,2018/03/27 16:45:40:3880,0.71,4.64,8.48,0.09999999400000001,0.0,0.08
OTHER,2018/03/27 16:45:40:3960,0.71999997,4.56,9.139999000000001,-0.01,-0.17,0.08
OTHER,2018/03/27 16:45:40:4060,0.71999997,4.56,9.139999000000001,-0.01,-0.17,0.08
OTHER,2018/03/27 16:45:40:4170,0.71999997,4.56,9.139999000000001,-0.01,-0.17,0.08
OTHER,2018/03/27 16:45:40:4270,0.69,4.47,8.82,0.16,-0.14,0.06
OTHER,2018/03/27 16:45:40:4380,0.69,4.47,8.82,0.16,-0.14,0.06
OTHER,2018/03/27 16:45:40:4460,0.69,4.47,8.82,0.16,-0.14,0.06
OTHER,2018/03/27 16:45:40:4560,0.56,4.49,8.599999,0.34,0.16,-0.02
OTHER,2018/03/27 16:45:40:4660,0.56,4.49,8.599999,0.34,0.16,-0.02
OTHER,2018/03/27 16:45:40:4760,0.56,4.49,8.599999,0.34,0.16,-0.02
OTHER,2018/03/27 16:45:40:4870,0.68,4.72,8.7,0.38,0.21,-0.04
OTHER,2018/03/27 16:45:40:4960,0.68,4.72,8.7,0.38,0.21,-0.04
OTHER,2018/03/27 16:45:40:5060,0.68,4.72,8.7,0.38,0.21,-0.04
OTHER,2018/03/27 16:45:40:5160,0.62,4.67,8.51,0.32,0.14999999,-0.08
OTHER,2018/03/27 16:45:40:5260,0.62,4.67,8.51,0.32,0.14999999,-0.08
OTHER,2018/03/27 16:45:40:5370,0.62,4.67,8.51,0.32,0.14999999,-0.08
OTHER,2018/03/27 16:45:40:5460,0.51,4.67,8.62,0.14,0.0,-0.089999996
OTHER,2018/03/27 16:45:40:5560,0.51,4.67,8.62,0.14,0.0,-0.089999996
OTHER,2018/03/27 16:45:40:5670,0.51,4.67,8.62,0.14,0.0,-0.089999996
OTHER,2018/03/27 16:45:40:5770,0.59,4.66,8.57,0.049999997000000004,-0.04,-0.07
OTHER,2018/03/27 16:45:40:5870,0.59,4.66,8.57,0.049999997000000004,-0.04,-0.07
OTHER,2018/03/27 16:45:40:5990,0.59,4.66,8.57,0.049999997000000004,-0.04,-0.07
