label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/05/04 17:53:14:0610,-0.9,3.48,6.6299996,,,
OTHER,2018/05/04 17:53:14:0820,-0.9,3.48,6.6299996,0.01,0.01,0.01
OTHER,2018/05/04 17:53:14:0920,-0.45999998,5.6,7.5,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1020,-0.45999998,5.6,7.5,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1120,-0.45999998,5.6,7.5,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1210,-0.59,4.49,9.059999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1320,-0.59,4.49,9.059999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1410,-1.13,3.82,8.71,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1510,-1.13,3.82,8.71,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1610,-1.13,3.82,8.71,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1710,-0.72999996,4.22,8.36,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1810,-0.72999996,4.22,8.36,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:1920,-0.72999996,4.22,8.36,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2010,-0.31,4.5899997,8.179999,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2140,-0.31,4.5899997,8.179999,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2220,-0.31,4.5899997,8.179999,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2320,-0.81,4.2,9.019999499999999,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2410,-0.81,4.2,9.019999499999999,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2510,-0.81,4.2,9.019999499999999,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2610,-1.1899998999999999,4.0099998,9.91,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2710,-1.1899998999999999,4.0099998,9.91,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2830,-1.1899998999999999,4.0099998,9.91,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:2910,-1.1,3.9199998,9.7,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3010,-1.1,3.9199998,9.7,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3110,-1.1,3.9199998,9.7,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3210,-0.88,4.08,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3330,-0.88,4.08,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3410,-0.88,4.08,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3510,-0.78999996,4.04,9.13,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3610,-0.78999996,4.04,9.13,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3710,-0.79999995,4.21,9.15,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3850,-0.79999995,4.21,9.15,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:3910,-0.79999995,4.21,9.15,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4010,-0.81,4.04,8.88,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4110,-0.81,4.04,8.88,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4220,-0.81,4.04,8.88,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4320,-1.01,4.08,8.55,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4430,-1.01,4.08,8.55,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4510,-1.01,4.08,8.55,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4610,-0.98999995,4.08,8.67,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4710,-0.98999995,4.08,8.67,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4810,-0.98999995,4.08,8.67,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:4920,-0.77,4.1,9.33,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5010,-0.77,4.1,9.33,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5130,-0.89,4.0099998,9.32,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5240,-0.89,4.0099998,9.32,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5340,-0.89,4.0099998,9.32,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5430,-0.89,4.0099998,9.32,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5530,-1.0699999,3.83,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5630,-1.0699999,3.83,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5720,-1.03,3.8799998999999996,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5850,-1.03,3.8799998999999996,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:5930,-1.03,3.8799998999999996,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6020,-1.03,3.8799998999999996,9.139999000000001,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6120,-0.68,3.8,9.09,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6220,-0.68,3.8,9.09,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6330,-0.78,3.75,9.16,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6430,-0.78,3.75,9.16,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6530,-0.78,3.75,9.16,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6620,-1.3,3.56,9.3,0.0,0.0,0.0
OTHER,2018/05/04 17:53:14:6780,-1.3,3.56,9.3,0.0,0.0,0.0
