label,datetime,ax,ay,az,gx,gy,gz
OTHER,2018/05/23 17:28:03:6310,0.0,3.23,7.3799996,,,
OTHER,2018/05/23 17:28:03:6520,0.07,3.47,10.94,-0.45,-0.31,-0.02
OTHER,2018/05/23 17:28:03:6620,0.07,3.47,10.94,-0.45,-0.31,-0.02
OTHER,2018/05/23 17:28:03:6710,-0.55,2.52,10.67,0.01,0.01,0.01
OTHER,2018/05/23 17:28:03:6820,-0.55,2.52,10.67,0.01,0.01,0.01
OTHER,2018/05/23 17:28:03:6930,-0.55,2.52,10.67,0.01,0.01,0.01
OTHER,2018/05/23 17:28:03:7010,-0.55,2.52,10.67,0.01,0.01,0.01
OTHER,2018/05/23 17:28:03:7120,-0.91999996,1.9799999,10.32,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7210,-0.91999996,1.9799999,10.32,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7320,-0.38,2.26,10.51,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7420,-0.38,2.26,10.51,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7520,-0.38,2.26,10.51,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7620,-0.38,2.26,10.51,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7710,-0.35,1.49,9.59,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7820,-0.35,1.49,9.59,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:7920,-0.85999995,1.17,9.61,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8010,-0.85999995,1.17,9.61,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8120,-0.85999995,1.17,9.61,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8210,-0.90999997,1.49,10.09,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8320,-0.90999997,1.49,10.09,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8420,-0.90999997,1.49,10.09,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8520,-0.55,1.41,9.65,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8610,-0.55,1.41,9.65,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8720,-0.55,1.41,9.65,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8820,0.26,2.23,8.86,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:8940,0.26,2.23,8.86,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9020,0.14,2.4299998,8.84,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9120,0.14,2.4299998,8.84,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9230,0.14,2.4299998,8.84,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9330,0.14,2.4299998,8.84,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9580,-0.07,2.07,8.96,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9650,0.11,2.1399999,9.019999499999999,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9730,0.11,2.1399999,9.019999499999999,0.0,0.0,0.0
OTHER,2018/05/23 17:28:03:9940,0.11,2.1399999,9.019999499999999,0.0,0.0,0.0
OTHER,2018/05/23 17:28:04:0040,0.17,2.29,9.769999499999999,0.0,0.0,0.0
OTHER,2018/05/23 17:28:04:0170,0.17,2.29,9.769999499999999,0.0,0.0,0.0
OTHER,2018/05/23 17:28:04:0230,0.17999999,2.1599998,10.5,0.0,0.0,0.0
OTHER,2018/05/23 17:28:04:0350,0.17999999,2.1599998,10.5,0.0,0.0,0.0
OTHER,2018/05/23 17:28:04:0440,0.17999999,2.1599998,10.5,0.0,0.0,0.0
